timestamp,tenant_id,agent_id,provider,model,input_tokens,output_tokens,total_tokens,duration_ms,status,input_cost_usd,output_cost_usd,total_cost_usd,anomaly_flag
2026-03-20T16:02:52,C1_SMALL,support_bot,openai,gpt-3.5,1947,747,2694,998,OK,0.000974,0.00112,0.002094,False
2026-03-20T06:25:01,C1_SMALL,Audit,openai,gpt-3.5,1076,569,1645,946,OK,0.000538,0.000853,0.001391,False
2026-03-20T09:59:41,C1_SMALL,Audit,mistral,mistral,488,29,517,128,ERROR,0.000146,2.3e-05,0.00017,False
2026-03-20T20:38:39,C1_SMALL,Audit,mistral,mistral,1635,1171,2806,2297,OK,0.00049,0.000937,0.001427,False
2026-03-20T13:59:05,C1_SMALL,data_extractor,openai,gpt-4,482,508,990,2829,OK,0.00482,0.01524,0.02006,False
2026-03-20T18:33:29,C1_SMALL,ops_analyzer,openai,gpt-3.5,1126,445,1571,1391,OK,0.000563,0.000668,0.00123,False
2026-03-20T16:19:49,C1_SMALL,data_extractor,mistral,mistral,536,1326,1862,670,OK,0.000161,0.001061,0.001222,False
2026-03-20T13:22:41,C1_SMALL,data_extractor,openai,gpt-3.5,297,803,1100,1734,OK,0.000149,0.001205,0.001353,False
2026-03-20T08:32:32,C1_SMALL,Audit,openai,gpt-4,1569,1032,2601,646,OK,0.01569,0.03096,0.04665,True
2026-03-20T11:41:41,C1_SMALL,support_bot,openai,gpt-3.5,568,1381,1949,1574,OK,0.000284,0.002071,0.002355,False
2026-03-20T19:36:03,C1_SMALL,ops_analyzer,openai,gpt-3.5,1706,106,1812,2342,OK,0.000853,0.000159,0.001012,False
2026-03-20T18:21:31,C1_SMALL,Audit,openai,gpt-3.5,1136,1263,2399,1236,OK,0.000568,0.001894,0.002462,False
2026-03-20T08:43:57,C1_SMALL,support_bot,openai,gpt-3.5,1589,468,2057,1211,OK,0.000794,0.000702,0.001497,False
2026-03-20T13:00:57,C1_SMALL,support_bot,mistral,mistral,612,1393,2005,900,OK,0.000184,0.001114,0.001298,False
2026-03-20T18:42:28,C1_SMALL,ops_analyzer,mistral,mistral,237,839,1076,2695,OK,7.1e-05,0.000671,0.000742,False
2026-03-20T06:59:51,C1_SMALL,Audit,openai,gpt-3.5,1439,1278,2717,412,OK,0.00072,0.001917,0.002636,False
2026-03-20T16:23:25,C1_SMALL,support_bot,openai,gpt-4,1377,1473,2850,323,OK,0.01377,0.04419,0.05796,False
2026-03-20T11:55:32,C1_SMALL,support_bot,openai,gpt-4,1740,196,1936,2348,OK,0.0174,0.00588,0.02328,False
