timestamp,tenant_id,agent_id,provider,model,input_tokens,output_tokens,total_tokens,duration_ms,status,input_cost_usd,output_cost_usd,total_cost_usd,anomaly_flag
2025-12-18T03:05:15,C1_SMALL,data_extractor,openai,gpt-4,1417,50,1467,2694,OK,0.01417,0.0015,0.01567,False
2025-12-18T22:28:24,C1_SMALL,data_extractor,openai,gpt-3.5,744,704,1448,1667,OK,0.000372,0.001056,0.001428,False
2025-12-18T09:51:57,C1_SMALL,support_bot,mistral,mistral,1909,168,2077,2061,OK,0.000573,0.000134,0.000707,False
2025-12-18T09:50:52,C1_SMALL,support_bot,mistral,mistral,1842,117,1959,1093,OK,0.000553,9.4e-05,0.000646,False
2025-12-18T14:02:49,C1_SMALL,ops_analyzer,openai,gpt-4,872,965,1837,1088,OK,0.00872,0.02895,0.03767,False
2025-12-18T15:32:30,C1_SMALL,ops_analyzer,openai,gpt-4,923,177,1100,1421,OK,0.00923,0.00531,0.01454,False
2025-12-18T20:00:34,C1_SMALL,ops_analyzer,openai,gpt-4,362,884,1246,1257,OK,0.00362,0.02652,0.03014,False
2025-12-18T16:36:41,C1_SMALL,ops_analyzer,openai,gpt-4,1927,923,2850,1618,OK,0.01927,0.02769,0.04696,False
2025-12-18T12:51:25,C1_SMALL,support_bot,mistral,mistral,1850,1338,3188,325,OK,0.000555,0.00107,0.001625,False
2025-12-18T10:32:13,C1_SMALL,Audit,openai,gpt-4,381,314,695,381,OK,0.00381,0.00942,0.01323,False
2025-12-18T08:24:26,C1_SMALL,data_extractor,mistral,mistral,1812,407,2219,1218,OK,0.000544,0.000326,0.000869,False
2025-12-18T18:31:05,C1_SMALL,support_bot,mistral,mistral,894,773,1667,1832,OK,0.000268,0.000618,0.000887,False
2025-12-18T10:55:25,C1_SMALL,Audit,openai,gpt-3.5,1694,121,1815,1654,OK,0.000847,0.000181,0.001028,False
2025-12-18T12:17:33,C1_SMALL,data_extractor,openai,gpt-3.5,1250,77,1327,1883,OK,0.000625,0.000116,0.000741,False
2025-12-18T05:11:21,C1_SMALL,ops_analyzer,mistral,mistral,1308,1147,2455,1300,OK,0.000392,0.000918,0.00131,False
2025-12-18T16:18:43,C1_SMALL,support_bot,openai,gpt-4,650,1181,1831,239,OK,0.0065,0.03543,0.04193,False
2025-12-18T15:38:21,C1_SMALL,support_bot,openai,gpt-3.5,1756,1345,3101,1853,OK,0.000878,0.002018,0.002896,False
2025-12-18T20:03:06,C1_SMALL,data_extractor,openai,gpt-3.5,285,1316,1601,565,OK,0.000142,0.001974,0.002116,False
2025-12-18T16:59:18,C1_SMALL,Audit,openai,gpt-3.5,949,1024,1973,2197,OK,0.000474,0.001536,0.002011,False
2025-12-18T16:59:16,C1_SMALL,support_bot,mistral,mistral,652,998,1650,1934,OK,0.000196,0.000798,0.000994,False
2025-12-18T11:30:16,C1_SMALL,support_bot,openai,gpt-4,1077,638,1715,2357,OK,0.01077,0.01914,0.02991,False
2025-12-18T13:47:05,C1_SMALL,Audit,mistral,mistral,689,983,1672,396,OK,0.000207,0.000786,0.000993,False
2025-12-18T23:49:27,C1_SMALL,Audit,openai,gpt-3.5,268,978,1246,2417,OK,0.000134,0.001467,0.001601,False
2025-12-18T19:17:35,C1_SMALL,support_bot,mistral,mistral,1778,315,2093,2900,OK,0.000533,0.000252,0.000785,False
2025-12-18T14:47:13,C1_SMALL,ops_analyzer,openai,gpt-3.5,984,404,1388,1566,OK,0.000492,0.000606,0.001098,False
