timestamp,tenant_id,agent_id,provider,model,input_tokens,output_tokens,total_tokens,duration_ms,status,input_cost_usd,output_cost_usd,total_cost_usd,anomaly_flag
2025-11-27T09:33:56,C1_SMALL,ops_analyzer,mistral,mistral,1187,50,1237,694,OK,0.000356,4e-05,0.000396,False
2025-11-27T10:22:18,C1_SMALL,ops_analyzer,mistral,mistral,1701,825,2526,2958,OK,0.00051,0.00066,0.00117,False
2025-11-27T16:18:35,C1_SMALL,ops_analyzer,openai,gpt-4,1411,899,2310,2783,OK,0.01411,0.02697,0.04108,False
2025-11-27T13:06:26,C1_SMALL,ops_analyzer,openai,gpt-4,1709,478,2187,307,OK,0.01709,0.01434,0.03143,False
2025-11-27T18:29:03,C1_SMALL,support_bot,openai,gpt-3.5,1431,1122,2553,2522,OK,0.000715,0.001683,0.002399,False
2025-11-27T10:52:47,C1_SMALL,ops_analyzer,mistral,mistral,831,835,1666,1329,OK,0.000249,0.000668,0.000917,False
2025-11-27T14:33:40,C1_SMALL,Audit,mistral,mistral,895,636,1531,589,OK,0.000268,0.000509,0.000777,False
2025-11-27T19:07:10,C1_SMALL,data_extractor,openai,gpt-3.5,1794,88,1882,600,OK,0.000897,0.000132,0.001029,False
2025-11-27T19:28:23,C1_SMALL,data_extractor,openai,gpt-4,1370,1009,2379,2754,OK,0.0137,0.03027,0.04397,False
2025-11-27T18:43:58,C1_SMALL,support_bot,openai,gpt-3.5,306,433,739,2278,OK,0.000153,0.00065,0.000803,False
2025-11-27T15:46:31,C1_SMALL,data_extractor,mistral,mistral,1336,1258,2594,1429,OK,0.000401,0.001006,0.001407,False
2025-11-27T09:22:15,C1_SMALL,data_extractor,openai,gpt-4,458,552,1010,286,OK,0.00458,0.01656,0.02114,False
2025-11-27T10:35:11,C1_SMALL,ops_analyzer,mistral,mistral,1041,223,1264,1744,OK,0.000312,0.000178,0.000491,False
2025-11-27T09:06:35,C1_SMALL,ops_analyzer,openai,gpt-4,880,1256,2136,467,OK,0.0088,0.03768,0.04648,False
2025-11-27T17:19:45,C1_SMALL,support_bot,openai,gpt-3.5,1153,80,1233,475,OK,0.000576,0.00012,0.000696,False
2025-11-27T13:31:08,C1_SMALL,ops_analyzer,mistral,mistral,1507,741,2248,1042,OK,0.000452,0.000593,0.001045,False
2025-11-27T13:47:20,C1_SMALL,support_bot,mistral,mistral,1882,356,2238,1173,OK,0.000565,0.000285,0.000849,False
2025-11-27T20:33:46,C1_SMALL,data_extractor,openai,gpt-4,1857,643,2500,2689,OK,0.01857,0.01929,0.03786,False
2025-11-27T14:42:17,C1_SMALL,support_bot,openai,gpt-4,192,1135,1327,1746,OK,0.00192,0.03405,0.03597,False
2025-11-27T08:38:21,C1_SMALL,ops_analyzer,openai,gpt-3.5,1417,49,1466,180,ERROR,0.000709,7.3e-05,0.000782,False
2025-11-27T21:55:00,C1_SMALL,support_bot,mistral,mistral,806,206,1012,1163,OK,0.000242,0.000165,0.000407,False
2025-11-27T12:09:04,C1_SMALL,support_bot,mistral,mistral,1048,431,1479,2183,OK,0.000314,0.000345,0.000659,False
2025-11-27T15:14:00,C1_SMALL,support_bot,openai,gpt-4,390,443,833,1754,OK,0.0039,0.01329,0.01719,False
2025-11-27T16:39:14,C1_SMALL,ops_analyzer,openai,gpt-4,1270,1123,2393,1172,OK,0.0127,0.03369,0.04639,False
2025-11-27T06:19:58,C1_SMALL,data_extractor,openai,gpt-4,1348,1066,2414,1233,OK,0.01348,0.03198,0.04546,False
2025-11-27T08:45:59,C1_SMALL,Audit,openai,gpt-3.5,1169,938,2107,2061,OK,0.000585,0.001407,0.001992,False
2025-11-27T17:22:43,C1_SMALL,support_bot,openai,gpt-3.5,106,80,186,1357,OK,5.3e-05,0.00012,0.000173,False
2025-11-27T14:45:58,C1_SMALL,data_extractor,openai,gpt-4,494,424,918,1661,OK,0.00494,0.01272,0.01766,False
2025-11-27T10:48:48,C1_SMALL,Audit,mistral,mistral,1533,352,1885,2373,OK,0.00046,0.000282,0.000741,False
2025-11-27T09:32:29,C1_SMALL,data_extractor,mistral,mistral,1214,1087,2301,2926,OK,0.000364,0.00087,0.001234,False
2025-11-27T01:02:21,C1_SMALL,ops_analyzer,mistral,mistral,1613,161,1774,2293,OK,0.000484,0.000129,0.000613,False
2025-11-27T06:14:38,C1_SMALL,ops_analyzer,mistral,mistral,1935,115,2050,1397,OK,0.00058,9.2e-05,0.000672,False
2025-11-27T13:20:56,C1_SMALL,data_extractor,openai,gpt-3.5,563,315,878,814,OK,0.000281,0.000472,0.000754,False
2025-11-27T19:34:23,C1_SMALL,Audit,openai,gpt-3.5,1868,850,2718,1755,OK,0.000934,0.001275,0.002209,False
2025-11-27T16:42:54,C1_SMALL,data_extractor,openai,gpt-4,335,539,874,2875,OK,0.00335,0.01617,0.01952,False
2025-11-27T13:54:35,C1_SMALL,Audit,mistral,mistral,1796,247,2043,1342,OK,0.000539,0.000198,0.000736,False
2025-11-27T10:24:38,C1_SMALL,data_extractor,openai,gpt-3.5,1240,1362,2602,2075,OK,0.00062,0.002043,0.002663,False
2025-11-27T20:10:09,C1_SMALL,data_extractor,openai,gpt-3.5,509,771,1280,2618,OK,0.000255,0.001156,0.001411,False
2025-11-27T08:03:46,C1_SMALL,ops_analyzer,mistral,mistral,486,1249,1735,2605,OK,0.000146,0.000999,0.001145,False
2025-11-27T07:01:20,C1_SMALL,ops_analyzer,openai,gpt-4,1564,692,2256,1890,OK,0.01564,0.02076,0.0364,False
2025-11-27T09:23:31,C1_SMALL,Audit,mistral,mistral,1295,685,1980,815,OK,0.000388,0.000548,0.000937,False
2025-11-27T11:22:18,C1_SMALL,support_bot,mistral,mistral,1796,948,2744,1256,OK,0.000539,0.000758,0.001297,False
2025-11-27T11:09:00,C1_SMALL,data_extractor,mistral,mistral,1819,1271,3090,2988,OK,0.000546,0.001017,0.001563,False
2025-11-27T15:17:22,C1_SMALL,Audit,openai,gpt-4,566,254,820,2003,OK,0.00566,0.00762,0.01328,False
2025-11-27T08:41:30,C1_SMALL,support_bot,openai,gpt-4,278,925,1203,369,OK,0.00278,0.02775,0.03053,False
2025-11-27T18:45:43,C1_SMALL,data_extractor,mistral,mistral,1505,1271,2776,2413,OK,0.000451,0.001017,0.001468,False
2025-11-27T15:35:39,C1_SMALL,Audit,mistral,mistral,479,1398,1877,2653,OK,0.000144,0.001118,0.001262,False
2025-11-27T08:11:21,C1_SMALL,support_bot,openai,gpt-4,435,751,1186,1943,OK,0.00435,0.02253,0.02688,False
2025-11-27T12:57:39,C1_SMALL,Audit,openai,gpt-4,1310,1238,2548,2281,OK,0.0131,0.03714,0.05024,False
2025-11-27T17:34:32,C1_SMALL,ops_analyzer,openai,gpt-3.5,1204,21,1225,87,BLOCKED,0.000602,3.1e-05,0.000633,False
2025-11-27T14:36:31,C1_SMALL,ops_analyzer,mistral,mistral,573,869,1442,419,OK,0.000172,0.000695,0.000867,False
