timestamp,tenant_id,agent_id,provider,model,input_tokens,output_tokens,total_tokens,duration_ms,status,input_cost_usd,output_cost_usd,total_cost_usd,anomaly_flag
2025-11-12T17:44:58,C1_SMALL,data_extractor,openai,gpt-4,1351,1388,2739,362,OK,0.01351,0.04164,0.05515,False
2025-11-12T07:38:27,C1_SMALL,support_bot,openai,gpt-4,1110,404,1514,2622,OK,0.0111,0.01212,0.02322,False
2025-11-12T16:42:24,C1_SMALL,support_bot,openai,gpt-3.5,1014,913,1927,2124,OK,0.000507,0.00137,0.001877,False
2025-11-12T15:48:58,C1_SMALL,support_bot,mistral,mistral,1813,1432,3245,1337,OK,0.000544,0.001146,0.00169,False
2025-11-12T12:58:18,C1_SMALL,ops_analyzer,mistral,mistral,1821,469,2290,1772,OK,0.000546,0.000375,0.000921,False
2025-11-12T09:59:34,C1_SMALL,support_bot,mistral,mistral,204,494,698,272,OK,6.1e-05,0.000395,0.000456,False
2025-11-12T07:45:56,C1_SMALL,Audit,openai,gpt-4,1848,1210,3058,2760,OK,0.01848,0.0363,0.05478,False
2025-11-12T17:30:19,C1_SMALL,ops_analyzer,mistral,mistral,117,590,707,2776,OK,3.5e-05,0.000472,0.000507,False
2025-11-12T08:43:06,C1_SMALL,ops_analyzer,mistral,mistral,1264,111,1375,2661,OK,0.000379,8.9e-05,0.000468,False
2025-11-12T16:29:08,C1_SMALL,data_extractor,openai,gpt-4,1993,364,2357,2024,OK,0.01993,0.01092,0.03085,False
2025-11-12T11:43:16,C1_SMALL,ops_analyzer,mistral,mistral,494,135,629,1043,OK,0.000148,0.000108,0.000256,False
2025-11-12T16:06:07,C1_SMALL,data_extractor,openai,gpt-3.5,664,296,960,2011,OK,0.000332,0.000444,0.000776,False
2025-11-12T10:14:03,C1_SMALL,ops_analyzer,openai,gpt-3.5,1682,1318,3000,810,OK,0.000841,0.001977,0.002818,False
2025-11-12T13:05:48,C1_SMALL,support_bot,mistral,mistral,812,1236,2048,2965,OK,0.000244,0.000989,0.001232,False
2025-11-12T17:04:33,C1_SMALL,ops_analyzer,mistral,mistral,456,644,1100,1930,OK,0.000137,0.000515,0.000652,False
2025-11-12T10:59:32,C1_SMALL,support_bot,mistral,mistral,301,1397,1698,1858,OK,9e-05,0.001118,0.001208,False
2025-11-12T14:30:43,C1_SMALL,Audit,openai,gpt-4,396,1244,1640,2200,OK,0.00396,0.03732,0.04128,False
2025-11-12T17:46:43,C1_SMALL,ops_analyzer,openai,gpt-3.5,1221,1488,2709,202,OK,0.000611,0.002232,0.002842,False
2025-11-12T06:50:15,C1_SMALL,ops_analyzer,openai,gpt-3.5,362,78,440,2385,OK,0.000181,0.000117,0.000298,False
2025-11-12T10:48:18,C1_SMALL,data_extractor,mistral,mistral,404,1080,1484,817,OK,0.000121,0.000864,0.000985,False
2025-11-12T16:34:37,C1_SMALL,support_bot,openai,gpt-3.5,304,199,503,2337,OK,0.000152,0.000299,0.000451,False
2025-11-12T03:48:42,C1_SMALL,data_extractor,openai,gpt-3.5,1273,535,1808,1533,OK,0.000637,0.000803,0.001439,False
2025-11-12T10:10:15,C1_SMALL,support_bot,openai,gpt-3.5,1794,310,2104,1766,OK,0.000897,0.000465,0.001362,False
2025-11-12T08:30:06,C1_SMALL,ops_analyzer,mistral,mistral,1628,939,2567,1438,OK,0.000488,0.000751,0.00124,False
2025-11-12T10:22:16,C1_SMALL,Audit,mistral,mistral,1455,1172,2627,981,OK,0.000436,0.000938,0.001374,False
2025-11-12T15:38:22,C1_SMALL,support_bot,openai,gpt-3.5,1392,18,1410,122,ERROR,0.000696,2.7e-05,0.000723,False
