timestamp,tenant_id,agent_id,provider,model,input_tokens,output_tokens,total_tokens,duration_ms,status,input_cost_usd,output_cost_usd,total_cost_usd,anomaly_flag
2026-01-27T23:58:45,C1_SMALL,Audit,openai,gpt-4,740,560,1300,2134,OK,0.0074,0.0168,0.0242,False
2026-01-27T07:31:32,C1_SMALL,Audit,mistral,mistral,1209,575,1784,1640,OK,0.000363,0.00046,0.000823,False
2026-01-27T12:34:33,C1_SMALL,ops_analyzer,openai,gpt-3.5,568,1155,1723,434,OK,0.000284,0.001733,0.002017,False
2026-01-27T10:13:57,C1_SMALL,ops_analyzer,openai,gpt-3.5,879,1328,2207,1592,OK,0.00044,0.001992,0.002432,False
2026-01-27T14:27:22,C1_SMALL,data_extractor,mistral,mistral,1603,612,2215,1488,OK,0.000481,0.00049,0.00097,False
2026-01-27T13:15:10,C1_SMALL,Audit,mistral,mistral,252,1089,1341,1344,OK,7.6e-05,0.000871,0.000947,False
2026-01-27T14:54:09,C1_SMALL,ops_analyzer,openai,gpt-3.5,919,1297,2216,2329,OK,0.00046,0.001945,0.002405,False
2026-01-27T07:55:40,C1_SMALL,support_bot,openai,gpt-3.5,1982,969,2951,2573,OK,0.000991,0.001453,0.002444,False
2026-01-27T17:12:07,C1_SMALL,Audit,openai,gpt-3.5,337,604,941,517,OK,0.000169,0.000906,0.001074,False
2026-01-27T15:37:48,C1_SMALL,ops_analyzer,openai,gpt-4,967,1075,2042,2990,OK,0.00967,0.03225,0.04192,False
2026-01-27T15:03:03,C1_SMALL,data_extractor,openai,gpt-4,1263,1212,2475,1913,OK,0.01263,0.03636,0.04899,False
2026-01-27T14:30:36,C1_SMALL,data_extractor,mistral,mistral,253,1200,1453,1035,OK,7.6e-05,0.00096,0.001036,False
2026-01-27T11:43:59,C1_SMALL,Audit,openai,gpt-3.5,950,1400,2350,1437,OK,0.000475,0.0021,0.002575,False
2026-01-27T15:02:25,C1_SMALL,ops_analyzer,mistral,mistral,1418,1210,2628,2072,OK,0.000425,0.000968,0.001393,False
