timestamp,tenant_id,agent_id,provider,model,input_tokens,output_tokens,total_tokens,duration_ms,status,input_cost_usd,output_cost_usd,total_cost_usd,anomaly_flag
2026-01-20T10:10:23,C1_SMALL,Audit,openai,gpt-4,790,398,1188,2791,OK,0.0079,0.01194,0.01984,False
2026-01-20T13:12:04,C1_SMALL,data_extractor,openai,gpt-3.5,1536,174,1710,924,OK,0.000768,0.000261,0.001029,False
2026-01-20T11:27:33,C1_SMALL,ops_analyzer,openai,gpt-4,1507,650,2157,1167,OK,0.01507,0.0195,0.03457,False
2026-01-20T18:19:42,C1_SMALL,ops_analyzer,openai,gpt-4,413,523,936,1339,OK,0.00413,0.01569,0.01982,False
2026-01-20T20:50:30,C1_SMALL,Audit,openai,gpt-3.5,1443,972,2415,2130,OK,0.000722,0.001458,0.00218,False
2026-01-20T20:33:16,C1_SMALL,support_bot,openai,gpt-4,836,1166,2002,447,OK,0.00836,0.03498,0.04334,False
2026-01-20T11:48:33,C1_SMALL,Audit,openai,gpt-3.5,1399,1430,2829,474,OK,0.0007,0.002145,0.002844,False
2026-01-20T08:35:59,C1_SMALL,support_bot,openai,gpt-3.5,889,1278,2167,2014,OK,0.000445,0.001917,0.002361,False
2026-01-20T10:45:11,C1_SMALL,Audit,openai,gpt-3.5,1939,1466,3405,2823,OK,0.00097,0.002199,0.003169,False
2026-01-20T13:15:14,C1_SMALL,ops_analyzer,openai,gpt-3.5,138,192,330,2971,OK,6.9e-05,0.000288,0.000357,False
2026-01-20T09:04:36,C1_SMALL,Audit,openai,gpt-3.5,228,495,723,343,OK,0.000114,0.000742,0.000857,False
2026-01-20T14:25:17,C1_SMALL,support_bot,mistral,mistral,438,424,862,431,OK,0.000131,0.000339,0.000471,False
2026-01-20T17:26:00,C1_SMALL,Audit,openai,gpt-3.5,1373,237,1610,366,OK,0.000687,0.000355,0.001042,False
2026-01-20T10:56:59,C1_SMALL,data_extractor,openai,gpt-4,1181,1004,2185,1897,OK,0.01181,0.03012,0.04193,False
2026-01-20T20:13:09,C1_SMALL,support_bot,mistral,mistral,1030,67,1097,454,OK,0.000309,5.4e-05,0.000363,False
2026-01-20T15:25:07,C1_SMALL,ops_analyzer,openai,gpt-4,303,750,1053,297,OK,0.00303,0.0225,0.02553,False
2026-01-20T11:43:23,C1_SMALL,Audit,openai,gpt-4,1834,1140,2974,716,OK,0.01834,0.0342,0.05254,False
2026-01-20T18:36:07,C1_SMALL,Audit,mistral,mistral,646,506,1152,1222,OK,0.000194,0.000405,0.000599,False
2026-01-20T14:17:42,C1_SMALL,ops_analyzer,openai,gpt-4,1812,1023,2835,979,OK,0.01812,0.03069,0.04881,False
2026-01-20T08:39:14,C1_SMALL,data_extractor,openai,gpt-4,1382,392,1774,365,OK,0.01382,0.01176,0.02558,False
2026-01-20T20:54:42,C1_SMALL,data_extractor,mistral,mistral,1120,1286,2406,2049,OK,0.000336,0.001029,0.001365,False
2026-01-20T17:59:47,C1_SMALL,support_bot,openai,gpt-3.5,532,802,1334,208,OK,0.000266,0.001203,0.001469,False
2026-01-20T18:51:49,C1_SMALL,Audit,mistral,mistral,1451,1097,2548,1360,OK,0.000435,0.000878,0.001313,False
2026-01-20T14:53:29,C1_SMALL,support_bot,openai,gpt-3.5,1911,637,2548,581,OK,0.000956,0.000956,0.001911,False
2026-01-20T02:39:43,C1_SMALL,data_extractor,openai,gpt-3.5,1083,506,1589,780,OK,0.000541,0.000759,0.001301,False
2026-01-20T02:40:05,C1_SMALL,Audit,mistral,mistral,708,919,1627,1215,OK,0.000212,0.000735,0.000948,False
2026-01-20T17:39:52,C1_SMALL,data_extractor,mistral,mistral,813,618,1431,1421,OK,0.000244,0.000494,0.000738,False
2026-01-20T08:58:05,C1_SMALL,support_bot,mistral,mistral,1845,963,2808,545,OK,0.000553,0.00077,0.001324,False
2026-01-20T09:55:16,C1_SMALL,Audit,openai,gpt-4,393,775,1168,2541,OK,0.00393,0.02325,0.02718,False
2026-01-20T15:26:47,C1_SMALL,support_bot,openai,gpt-3.5,1488,1449,2937,1925,OK,0.000744,0.002174,0.002917,False
2026-01-20T15:10:15,C1_SMALL,data_extractor,openai,gpt-3.5,466,858,1324,2218,OK,0.000233,0.001287,0.00152,False
2026-01-20T17:43:57,C1_SMALL,ops_analyzer,mistral,mistral,1217,336,1553,761,OK,0.000365,0.000269,0.000634,False
2026-01-20T09:06:46,C1_SMALL,ops_analyzer,openai,gpt-4,1156,1182,2338,2353,OK,0.01156,0.03546,0.04702,False
2026-01-20T13:48:16,C1_SMALL,Audit,openai,gpt-3.5,797,1005,1802,1511,OK,0.000399,0.001507,0.001906,False
2026-01-20T18:42:17,C1_SMALL,data_extractor,openai,gpt-3.5,204,22,226,116,ERROR,0.000102,3.3e-05,0.000135,False
2026-01-20T08:13:03,C1_SMALL,support_bot,mistral,mistral,1942,955,2897,2625,OK,0.000583,0.000764,0.001347,False
2026-01-20T07:35:45,C1_SMALL,Audit,mistral,mistral,744,1338,2082,1871,OK,0.000223,0.00107,0.001294,False
2026-01-20T10:18:05,C1_SMALL,Audit,openai,gpt-4,1342,50,1392,2480,OK,0.01342,0.0015,0.01492,False
2026-01-20T10:15:30,C1_SMALL,ops_analyzer,openai,gpt-4,295,4,299,145,BLOCKED,0.00295,0.00012,0.00307,False
2026-01-20T18:23:39,C1_SMALL,ops_analyzer,openai,gpt-3.5,145,812,957,2304,OK,7.3e-05,0.001218,0.001291,False
2026-01-20T15:44:32,C1_SMALL,ops_analyzer,openai,gpt-4,1472,310,1782,1799,OK,0.01472,0.0093,0.02402,False
2026-01-20T19:02:48,C1_SMALL,ops_analyzer,openai,gpt-4,328,38,366,330,BLOCKED,0.00328,0.00114,0.00442,False
2026-01-20T20:25:32,C1_SMALL,support_bot,mistral,mistral,1955,1128,3083,341,OK,0.000586,0.000902,0.001489,False
2026-01-20T19:18:24,C1_SMALL,Audit,openai,gpt-3.5,1838,1386,3224,1765,OK,0.000919,0.002079,0.002998,False
2026-01-20T06:30:24,C1_SMALL,ops_analyzer,openai,gpt-4,238,1135,1373,1143,OK,0.00238,0.03405,0.03643,False
2026-01-20T16:18:54,C1_SMALL,Audit,mistral,mistral,252,1215,1467,2026,OK,7.6e-05,0.000972,0.001048,False
2026-01-20T10:03:28,C1_SMALL,data_extractor,mistral,mistral,650,904,1554,1199,OK,0.000195,0.000723,0.000918,False
2026-01-20T19:12:20,C1_SMALL,Audit,mistral,mistral,621,1407,2028,1752,OK,0.000186,0.001126,0.001312,False
2026-01-20T13:15:26,C1_SMALL,support_bot,openai,gpt-4,398,1089,1487,2746,OK,0.00398,0.03267,0.03665,False
2026-01-20T13:27:32,C1_SMALL,support_bot,openai,gpt-3.5,1149,675,1824,2007,OK,0.000575,0.001013,0.001587,False
2026-01-20T09:01:19,C1_SMALL,Audit,openai,gpt-4,949,1263,2212,2838,OK,0.00949,0.03789,0.04738,False
2026-01-20T14:14:29,C1_SMALL,Audit,mistral,mistral,1057,197,1254,1261,OK,0.000317,0.000158,0.000475,False
2026-01-20T15:38:31,C1_SMALL,support_bot,mistral,mistral,1683,324,2007,1591,OK,0.000505,0.000259,0.000764,False
2026-01-20T21:46:24,C1_SMALL,ops_analyzer,mistral,mistral,1276,794,2070,1529,OK,0.000383,0.000635,0.001018,False
2026-01-20T11:54:00,C1_SMALL,Audit,openai,gpt-4,1115,929,2044,2737,OK,0.01115,0.02787,0.03902,False
2026-01-20T19:38:38,C1_SMALL,ops_analyzer,openai,gpt-4,1458,439,1897,614,OK,0.01458,0.01317,0.02775,False
2026-01-20T14:55:56,C1_SMALL,data_extractor,mistral,mistral,1951,0,1951,453,BLOCKED,0.000585,0.0,0.000585,False
2026-01-20T07:41:23,C1_SMALL,Audit,mistral,mistral,522,1418,1940,2245,OK,0.000157,0.001134,0.001291,False
2026-01-20T14:55:00,C1_SMALL,data_extractor,openai,gpt-3.5,1669,529,2198,1600,OK,0.000835,0.000794,0.001628,False
2026-01-20T14:45:08,C1_SMALL,Audit,openai,gpt-3.5,162,615,777,1917,OK,8.1e-05,0.000923,0.001004,False
2026-01-20T11:39:47,C1_SMALL,ops_analyzer,mistral,mistral,495,702,1197,2345,OK,0.000148,0.000562,0.00071,False
2026-01-20T20:22:04,C1_SMALL,data_extractor,openai,gpt-4,485,1089,1574,2194,OK,0.00485,0.03267,0.03752,False
2026-01-20T23:26:10,C1_SMALL,Audit,mistral,mistral,428,467,895,1784,OK,0.000128,0.000374,0.000502,False
2026-01-20T11:51:23,C1_SMALL,data_extractor,openai,gpt-3.5,1811,1252,3063,1624,OK,0.000905,0.001878,0.002783,False
2026-01-20T09:52:57,C1_SMALL,support_bot,openai,gpt-4,1142,1090,2232,947,OK,0.01142,0.0327,0.04412,False
2026-01-20T18:30:19,C1_SMALL,Audit,openai,gpt-4,1074,531,1605,1987,OK,0.01074,0.01593,0.02667,False
2026-01-20T15:37:53,C1_SMALL,support_bot,openai,gpt-4,1758,1404,3162,1721,OK,0.01758,0.04212,0.0597,False
2026-01-20T21:04:11,C1_SMALL,data_extractor,openai,gpt-4,1997,769,2766,2572,OK,0.01997,0.02307,0.04304,False
2026-01-20T10:14:00,C1_SMALL,Audit,mistral,mistral,340,49,389,309,ERROR,0.000102,3.9e-05,0.000141,False
2026-01-20T12:46:40,C1_SMALL,ops_analyzer,mistral,mistral,327,1000,1327,1508,OK,9.8e-05,0.0008,0.000898,False
2026-01-20T07:11:23,C1_SMALL,Audit,openai,gpt-3.5,1222,437,1659,1069,OK,0.000611,0.000656,0.001267,False
2026-01-20T17:29:27,C1_SMALL,Audit,openai,gpt-4,409,434,843,1100,OK,0.00409,0.01302,0.01711,False
2026-01-20T20:21:07,C1_SMALL,ops_analyzer,openai,gpt-4,1892,51,1943,10004,TIMEOUT,0.01892,0.00153,0.02045,False
2026-01-20T11:57:35,C1_SMALL,data_extractor,mistral,mistral,132,43,175,83,ERROR,4e-05,3.4e-05,7.4e-05,False
2026-01-20T21:54:51,C1_SMALL,ops_analyzer,openai,gpt-3.5,379,50,429,448,ERROR,0.000189,7.5e-05,0.000264,False
2026-01-20T05:04:59,C1_SMALL,Audit,openai,gpt-4,342,727,1069,1251,OK,0.00342,0.02181,0.02523,False
2026-01-20T07:48:13,C1_SMALL,support_bot,openai,gpt-4,365,603,968,801,OK,0.00365,0.01809,0.02174,False
2026-01-20T12:15:35,C1_SMALL,ops_analyzer,mistral,mistral,1050,728,1778,2167,OK,0.000315,0.000582,0.000897,False
2026-01-20T11:02:00,C1_SMALL,data_extractor,openai,gpt-4,1841,1219,3060,1369,OK,0.01841,0.03657,0.05498,False
2026-01-20T17:28:54,C1_SMALL,data_extractor,openai,gpt-4,569,439,1008,1860,OK,0.00569,0.01317,0.01886,False
2026-01-20T17:21:20,C1_SMALL,Audit,openai,gpt-4,1101,378,1479,738,OK,0.01101,0.01134,0.02235,False
2026-01-20T14:46:18,C1_SMALL,support_bot,openai,gpt-4,1752,1484,3236,842,OK,0.01752,0.04452,0.06204,False
2026-01-20T08:12:27,C1_SMALL,support_bot,openai,gpt-3.5,1117,1391,2508,608,OK,0.000558,0.002087,0.002645,False
2026-01-20T05:33:45,C1_SMALL,Audit,mistral,mistral,491,507,998,979,OK,0.000147,0.000406,0.000553,False
2026-01-20T09:05:26,C1_SMALL,data_extractor,openai,gpt-3.5,1909,145,2054,794,OK,0.000955,0.000218,0.001172,False
2026-01-20T08:39:54,C1_SMALL,data_extractor,openai,gpt-4,1710,190,1900,1271,OK,0.0171,0.0057,0.0228,False
2026-01-20T09:22:41,C1_SMALL,data_extractor,mistral,mistral,1613,13,1626,286,ERROR,0.000484,1e-05,0.000494,False
2026-01-20T12:39:24,C1_SMALL,support_bot,openai,gpt-3.5,418,49,467,195,ERROR,0.000209,7.3e-05,0.000282,False
2026-01-20T12:24:17,C1_SMALL,support_bot,openai,gpt-3.5,1136,573,1709,2672,OK,0.000568,0.000859,0.001427,False
2026-01-20T11:51:44,C1_SMALL,ops_analyzer,openai,gpt-3.5,703,273,976,1752,OK,0.000351,0.00041,0.000761,False
2026-01-20T15:20:27,C1_SMALL,Audit,openai,gpt-3.5,385,400,785,832,OK,0.000193,0.0006,0.000793,False
2026-01-20T17:02:24,C1_SMALL,support_bot,openai,gpt-4,1416,790,2206,2466,OK,0.01416,0.0237,0.03786,False
2026-01-20T16:10:40,C1_SMALL,support_bot,openai,gpt-3.5,1163,1329,2492,2552,OK,0.000581,0.001994,0.002575,False
2026-01-20T11:00:33,C1_SMALL,Audit,openai,gpt-4,484,574,1058,2006,OK,0.00484,0.01722,0.02206,False
2026-01-20T20:36:12,C1_SMALL,Audit,mistral,mistral,1940,764,2704,2486,OK,0.000582,0.000611,0.001193,False
2026-01-20T15:59:02,C1_SMALL,data_extractor,mistral,mistral,863,81,944,891,OK,0.000259,6.5e-05,0.000324,False
