timestamp,tenant_id,agent_id,provider,model,input_tokens,output_tokens,total_tokens,duration_ms,status,input_cost_usd,output_cost_usd,total_cost_usd,anomaly_flag
2026-01-09T17:56:08,C1_SMALL,data_extractor,openai,gpt-3.5,1522,1428,2950,438,OK,0.000761,0.002142,0.002903,False
2026-01-09T06:46:52,C1_SMALL,Audit,mistral,mistral,1972,1,1973,78,BLOCKED,0.000592,1e-06,0.000592,False
2026-01-09T07:30:25,C1_SMALL,support_bot,openai,gpt-4,1404,392,1796,1830,OK,0.01404,0.01176,0.0258,False
2026-01-09T17:28:22,C1_SMALL,data_extractor,openai,gpt-3.5,313,390,703,1478,OK,0.000157,0.000585,0.000741,False
2026-01-09T06:34:51,C1_SMALL,support_bot,openai,gpt-4,527,334,861,1583,OK,0.00527,0.01002,0.01529,False
2026-01-09T16:26:22,C1_SMALL,support_bot,mistral,mistral,680,1172,1852,2472,OK,0.000204,0.000938,0.001142,False
2026-01-09T16:51:47,C1_SMALL,Audit,openai,gpt-3.5,618,158,776,1303,OK,0.000309,0.000237,0.000546,False
2026-01-09T15:46:34,C1_SMALL,Audit,mistral,mistral,1012,1224,2236,851,OK,0.000304,0.000979,0.001283,False
2026-01-09T23:48:33,C1_SMALL,ops_analyzer,openai,gpt-4,1479,404,1883,589,OK,0.01479,0.01212,0.02691,False
2026-01-09T11:00:05,C1_SMALL,Audit,openai,gpt-3.5,1209,651,1860,1667,OK,0.000605,0.000977,0.001581,False
2026-01-09T10:12:09,C1_SMALL,support_bot,openai,gpt-3.5,1515,777,2292,2000,OK,0.000757,0.001166,0.001923,False
2026-01-09T19:46:16,C1_SMALL,support_bot,mistral,mistral,1140,774,1914,589,OK,0.000342,0.000619,0.000961,False
2026-01-09T08:54:16,C1_SMALL,data_extractor,mistral,mistral,594,378,972,819,OK,0.000178,0.000302,0.000481,False
2026-01-09T16:11:22,C1_SMALL,data_extractor,openai,gpt-3.5,696,858,1554,1353,OK,0.000348,0.001287,0.001635,False
2026-01-09T17:38:18,C1_SMALL,Audit,mistral,mistral,967,18,985,21186,TIMEOUT,0.00029,1.4e-05,0.000304,False
2026-01-09T18:51:10,C1_SMALL,Audit,openai,gpt-3.5,334,1225,1559,1620,OK,0.000167,0.001838,0.002005,False
2026-01-09T06:37:16,C1_SMALL,data_extractor,openai,gpt-4,1355,649,2004,1435,OK,0.01355,0.01947,0.03302,False
2026-01-09T15:07:41,C1_SMALL,data_extractor,openai,gpt-3.5,1945,249,2194,2723,OK,0.000973,0.000374,0.001346,False
2026-01-09T12:02:27,C1_SMALL,ops_analyzer,mistral,mistral,323,0,323,436,ERROR,9.7e-05,0.0,9.7e-05,False
2026-01-09T21:27:12,C1_SMALL,data_extractor,mistral,mistral,551,624,1175,365,OK,0.000165,0.000499,0.000664,False
2026-01-09T16:58:29,C1_SMALL,Audit,openai,gpt-4,604,1268,1872,1036,OK,0.00604,0.03804,0.04408,False
2026-01-09T15:54:26,C1_SMALL,Audit,openai,gpt-4,1265,255,1520,2543,OK,0.01265,0.00765,0.0203,False
2026-01-09T13:40:06,C1_SMALL,support_bot,mistral,mistral,239,313,552,2855,OK,7.2e-05,0.00025,0.000322,False
2026-01-09T15:30:37,C1_SMALL,data_extractor,mistral,mistral,777,71,848,28725,TIMEOUT,0.000233,5.7e-05,0.00029,False
2026-01-09T12:46:19,C1_SMALL,Audit,openai,gpt-4,1895,1210,3105,1269,OK,0.01895,0.0363,0.05525,False
2026-01-09T10:08:15,C1_SMALL,ops_analyzer,mistral,mistral,1608,1312,2920,926,OK,0.000482,0.00105,0.001532,False
2026-01-09T16:15:06,C1_SMALL,Audit,mistral,mistral,1425,436,1861,1703,OK,0.000427,0.000349,0.000776,False
2026-01-09T21:43:54,C1_SMALL,data_extractor,mistral,mistral,804,1489,2293,2815,OK,0.000241,0.001191,0.001432,False
2026-01-09T14:24:52,C1_SMALL,support_bot,openai,gpt-4,1144,1300,2444,1479,OK,0.01144,0.039,0.05044,False
2026-01-09T14:37:55,C1_SMALL,support_bot,mistral,mistral,1303,319,1622,1692,OK,0.000391,0.000255,0.000646,False
2026-01-09T09:12:08,C1_SMALL,support_bot,openai,gpt-3.5,1839,929,2768,914,OK,0.000919,0.001394,0.002313,False
2026-01-09T03:21:29,C1_SMALL,data_extractor,mistral,mistral,1452,731,2183,803,OK,0.000436,0.000585,0.00102,False
2026-01-09T15:46:49,C1_SMALL,ops_analyzer,mistral,mistral,138,1203,1341,2252,OK,4.1e-05,0.000962,0.001004,False
2026-01-09T16:06:06,C1_SMALL,Audit,openai,gpt-4,811,35,846,23441,TIMEOUT,0.00811,0.00105,0.00916,False
2026-01-09T16:24:19,C1_SMALL,data_extractor,openai,gpt-4,1132,321,1453,3000,OK,0.01132,0.00963,0.02095,False
2026-01-09T08:52:49,C1_SMALL,Audit,openai,gpt-3.5,366,589,955,2391,OK,0.000183,0.000883,0.001066,False
2026-01-09T09:52:07,C1_SMALL,ops_analyzer,mistral,mistral,1056,392,1448,659,OK,0.000317,0.000314,0.00063,False
2026-01-09T12:20:57,C1_SMALL,Audit,openai,gpt-4,925,1016,1941,1998,OK,0.00925,0.03048,0.03973,False
2026-01-09T18:05:04,C1_SMALL,Audit,mistral,mistral,624,141,765,725,OK,0.000187,0.000113,0.0003,False
2026-01-09T16:05:06,C1_SMALL,ops_analyzer,openai,gpt-3.5,1015,90,1105,28347,TIMEOUT,0.000507,0.000135,0.000642,False
2026-01-09T07:26:31,C1_SMALL,support_bot,openai,gpt-4,292,930,1222,1174,OK,0.00292,0.0279,0.03082,False
