timestamp,tenant_id,agent_id,provider,model,input_tokens,output_tokens,total_tokens,duration_ms,status,input_cost_usd,output_cost_usd,total_cost_usd,anomaly_flag
2026-02-06T12:36:03,C1_SMALL,support_bot,openai,gpt-3.5,1021,1044,2065,413,OK,0.00051,0.001566,0.002077,False
2026-02-06T10:28:27,C1_SMALL,Audit,openai,gpt-4,1924,950,2874,2247,OK,0.01924,0.0285,0.04774,False
2026-02-06T06:36:59,C1_SMALL,support_bot,openai,gpt-4,587,864,1451,905,OK,0.00587,0.02592,0.03179,False
2026-02-06T15:58:44,C1_SMALL,ops_analyzer,openai,gpt-3.5,153,421,574,326,OK,7.7e-05,0.000632,0.000708,False
2026-02-06T19:33:32,C1_SMALL,Audit,mistral,mistral,124,1031,1155,2406,OK,3.7e-05,0.000825,0.000862,False
2026-02-06T12:37:56,C1_SMALL,Audit,openai,gpt-3.5,1237,314,1551,2545,OK,0.000619,0.000471,0.001089,False
2026-02-06T16:22:15,C1_SMALL,data_extractor,openai,gpt-3.5,1510,1121,2631,2803,OK,0.000755,0.001682,0.002437,False
2026-02-06T12:18:23,C1_SMALL,Audit,openai,gpt-3.5,625,970,1595,473,OK,0.000313,0.001455,0.001767,False
2026-02-06T12:13:32,C1_SMALL,Audit,openai,gpt-3.5,1339,674,2013,2409,OK,0.000669,0.001011,0.001681,False
2026-02-06T09:43:45,C1_SMALL,data_extractor,openai,gpt-4,1425,129,1554,2142,OK,0.01425,0.00387,0.01812,False
2026-02-06T16:30:21,C1_SMALL,support_bot,openai,gpt-4,1669,372,2041,1042,OK,0.01669,0.01116,0.02785,False
2026-02-06T09:36:32,C1_SMALL,ops_analyzer,mistral,mistral,688,919,1607,1086,OK,0.000206,0.000735,0.000942,False
2026-02-06T10:30:32,C1_SMALL,ops_analyzer,mistral,mistral,594,1418,2012,794,OK,0.000178,0.001134,0.001313,False
2026-02-06T07:25:07,C1_SMALL,support_bot,openai,gpt-3.5,515,92,607,1433,OK,0.000258,0.000138,0.000396,False
2026-02-06T15:48:04,C1_SMALL,data_extractor,openai,gpt-3.5,1934,998,2932,2093,OK,0.000967,0.001497,0.002464,False
2026-02-06T11:54:46,C1_SMALL,ops_analyzer,openai,gpt-3.5,1012,131,1143,2859,OK,0.000506,0.000197,0.000702,False
2026-02-06T16:55:26,C1_SMALL,support_bot,openai,gpt-4,1010,1418,2428,2803,OK,0.0101,0.04254,0.05264,False
2026-02-06T16:28:43,C1_SMALL,ops_analyzer,openai,gpt-3.5,318,1485,1803,2322,OK,0.000159,0.002228,0.002387,False
2026-02-06T18:21:33,C1_SMALL,Audit,openai,gpt-3.5,1786,928,2714,1789,OK,0.000893,0.001392,0.002285,False
2026-02-06T03:39:41,C1_SMALL,data_extractor,mistral,mistral,1101,962,2063,1921,OK,0.00033,0.00077,0.0011,False
2026-02-06T21:08:54,C1_SMALL,data_extractor,mistral,mistral,1167,804,1971,2891,OK,0.00035,0.000643,0.000993,False
2026-02-06T15:48:27,C1_SMALL,support_bot,openai,gpt-4,1767,417,2184,2771,OK,0.01767,0.01251,0.03018,False
