timestamp,tenant_id,agent_id,provider,model,input_tokens,output_tokens,total_tokens,duration_ms,status,input_cost_usd,output_cost_usd,total_cost_usd,anomaly_flag
2026-02-14T11:27:39,C1_SMALL,support_bot,openai,gpt-3.5,1796,261,2057,1014,OK,0.000898,0.000392,0.00129,True
2026-02-14T16:21:28,C1_SMALL,data_extractor,openai,gpt-3.5,1080,1294,2374,828,OK,0.00054,0.001941,0.002481,False
2026-02-14T13:27:11,C1_SMALL,data_extractor,mistral,mistral,1159,669,1828,1448,OK,0.000348,0.000535,0.000883,False
2026-02-14T14:35:08,C1_SMALL,ops_analyzer,openai,gpt-3.5,966,1033,1999,2778,OK,0.000483,0.001549,0.002033,False
2026-02-14T12:56:34,C1_SMALL,support_bot,openai,gpt-3.5,1894,1488,3382,1413,OK,0.000947,0.002232,0.003179,False
2026-02-14T14:40:13,C1_SMALL,support_bot,openai,gpt-3.5,1403,12,1415,362,ERROR,0.000701,1.8e-05,0.000719,False
2026-02-14T17:29:36,C1_SMALL,data_extractor,openai,gpt-3.5,1592,4,1596,13491,TIMEOUT,0.000796,6e-06,0.000802,False
2026-02-14T23:59:21,C1_SMALL,Audit,openai,gpt-3.5,1847,279,2126,879,OK,0.000924,0.000419,0.001342,False
2026-02-14T04:45:24,C1_SMALL,ops_analyzer,mistral,mistral,746,8,754,172,ERROR,0.000224,6e-06,0.00023,False
2026-02-14T11:25:31,C1_SMALL,ops_analyzer,openai,gpt-3.5,1193,230,1423,618,OK,0.000597,0.000345,0.000942,False
2026-02-14T16:15:15,C1_SMALL,support_bot,openai,gpt-3.5,1491,1276,2767,2114,OK,0.000746,0.001914,0.00266,False
2026-02-14T08:14:14,C1_SMALL,Audit,openai,gpt-3.5,375,123,498,1559,OK,0.000188,0.000185,0.000372,False
2026-02-14T17:07:12,C1_SMALL,ops_analyzer,mistral,mistral,251,187,438,301,OK,7.5e-05,0.00015,0.000225,False
2026-02-14T07:47:36,C1_SMALL,support_bot,openai,gpt-4,211,1336,1547,2917,OK,0.00211,0.04008,0.04219,False
2026-02-14T20:50:47,C1_SMALL,support_bot,openai,gpt-4,253,245,498,1624,OK,0.00253,0.00735,0.00988,False
2026-02-14T21:50:19,C1_SMALL,data_extractor,mistral,mistral,1710,1382,3092,314,OK,0.000513,0.001106,0.001619,False
2026-02-14T07:39:21,C1_SMALL,support_bot,openai,gpt-3.5,712,743,1455,1530,OK,0.000356,0.001115,0.001471,False
2026-02-14T10:04:05,C1_SMALL,support_bot,openai,gpt-4,1296,305,1601,437,OK,0.01296,0.00915,0.02211,False
2026-02-14T18:20:56,C1_SMALL,data_extractor,openai,gpt-3.5,1362,1105,2467,1078,OK,0.000681,0.001657,0.002338,False
2026-02-14T16:59:52,C1_SMALL,ops_analyzer,mistral,mistral,1228,733,1961,1517,OK,0.000368,0.000586,0.000955,False
2026-02-14T16:30:03,C1_SMALL,ops_analyzer,openai,gpt-3.5,1699,636,2335,463,OK,0.00085,0.000954,0.001803,False
2026-02-14T14:17:46,C1_SMALL,ops_analyzer,mistral,mistral,647,1108,1755,971,OK,0.000194,0.000886,0.001081,False
2026-02-14T10:34:15,C1_SMALL,support_bot,mistral,mistral,1386,190,1576,1249,OK,0.000416,0.000152,0.000568,False
2026-02-14T15:39:01,C1_SMALL,support_bot,openai,gpt-4,342,777,1119,1309,OK,0.00342,0.02331,0.02673,False
2026-02-14T12:46:47,C1_SMALL,ops_analyzer,openai,gpt-3.5,1350,324,1674,2820,OK,0.000675,0.000486,0.001161,False
2026-02-14T13:38:29,C1_SMALL,data_extractor,openai,gpt-4,171,766,937,2247,OK,0.00171,0.02298,0.02469,False
2026-02-14T20:53:44,C1_SMALL,Audit,mistral,mistral,321,64,385,2686,OK,9.6e-05,5.1e-05,0.000148,False
2026-02-14T16:03:23,C1_SMALL,Audit,openai,gpt-4,266,1301,1567,577,OK,0.00266,0.03903,0.04169,False
2026-02-14T15:08:17,C1_SMALL,Audit,openai,gpt-4,1888,651,2539,1854,OK,0.01888,0.01953,0.03841,False
2026-02-14T01:23:43,C1_SMALL,support_bot,openai,gpt-4,384,301,685,640,OK,0.00384,0.00903,0.01287,False
