timestamp,tenant_id,agent_id,provider,model,input_tokens,output_tokens,total_tokens,duration_ms,status,input_cost_usd,output_cost_usd,total_cost_usd,anomaly_flag
2026-04-13T05:17:20,C1_SMALL,data_extractor,mistral,mistral,1453,623,2076,1006,OK,0.000436,0.000498,0.000934,False
2026-04-13T04:06:51,C1_SMALL,ops_analyzer,openai,gpt-4,1872,1344,3216,281,OK,0.01872,0.04032,0.05904,False
2026-04-13T19:13:18,C1_SMALL,ops_analyzer,mistral,mistral,1168,1381,2549,248,OK,0.00035,0.001105,0.001455,False
2026-04-13T11:02:20,C1_SMALL,support_bot,openai,gpt-4,575,103,678,2064,OK,0.00575,0.00309,0.00884,False
2026-04-13T12:05:46,C1_SMALL,data_extractor,openai,gpt-3.5,828,1484,2312,498,OK,0.000414,0.002226,0.00264,False
2026-04-13T16:03:47,C1_SMALL,data_extractor,openai,gpt-4,521,975,1496,1998,OK,0.00521,0.02925,0.03446,False
2026-04-13T17:14:40,C1_SMALL,ops_analyzer,openai,gpt-4,1238,355,1593,2965,OK,0.01238,0.01065,0.02303,False
2026-04-13T10:22:36,C1_SMALL,support_bot,openai,gpt-3.5,1374,494,1868,2484,OK,0.000687,0.000741,0.001428,False
2026-04-13T05:09:56,C1_SMALL,Audit,openai,gpt-3.5,1986,129,2115,781,OK,0.000993,0.000194,0.001187,False
2026-04-13T16:36:00,C1_SMALL,data_extractor,openai,gpt-4,1305,66,1371,262,OK,0.01305,0.00198,0.01503,False
2026-04-13T14:19:42,C1_SMALL,data_extractor,openai,gpt-3.5,320,247,567,1834,OK,0.00016,0.000371,0.000531,False
2026-04-13T16:23:26,C1_SMALL,Audit,openai,gpt-4,591,89,680,12409,TIMEOUT,0.00591,0.00267,0.00858,False
2026-04-13T09:34:28,C1_SMALL,support_bot,openai,gpt-4,1173,1105,2278,1707,OK,0.01173,0.03315,0.04488,False
2026-04-13T15:17:14,C1_SMALL,data_extractor,mistral,mistral,1771,135,1906,1381,OK,0.000531,0.000108,0.000639,False
2026-04-13T12:46:40,C1_SMALL,data_extractor,mistral,mistral,1420,1392,2812,2140,OK,0.000426,0.001114,0.00154,False
2026-04-13T09:41:38,C1_SMALL,Audit,openai,gpt-4,1563,344,1907,2333,OK,0.01563,0.01032,0.02595,False
2026-04-13T08:25:47,C1_SMALL,data_extractor,openai,gpt-4,672,155,827,604,OK,0.00672,0.00465,0.01137,False
2026-04-13T12:22:33,C1_SMALL,support_bot,openai,gpt-4,1201,1411,2612,2671,OK,0.01201,0.04233,0.05434,False
2026-04-13T09:06:18,C1_SMALL,ops_analyzer,mistral,mistral,1192,457,1649,1704,OK,0.000358,0.000366,0.000723,False
2026-04-13T17:43:09,C1_SMALL,ops_analyzer,openai,gpt-3.5,1285,162,1447,765,OK,0.000642,0.000243,0.000886,False
2026-04-13T12:37:23,C1_SMALL,support_bot,mistral,mistral,228,239,467,2041,OK,6.8e-05,0.000191,0.00026,False
2026-04-13T13:25:37,C1_SMALL,ops_analyzer,openai,gpt-4,1069,133,1202,1060,OK,0.01069,0.00399,0.01468,False
2026-04-13T13:00:02,C1_SMALL,Audit,openai,gpt-4,1504,384,1888,1070,OK,0.01504,0.01152,0.02656,False
