timestamp,tenant_id,agent_id,provider,model,input_tokens,output_tokens,total_tokens,duration_ms,status,input_cost_usd,output_cost_usd,total_cost_usd,anomaly_flag
2026-04-18T08:10:06,C1_SMALL,support_bot,openai,gpt-4,1351,193,1544,433,OK,0.01351,0.00579,0.0193,False
2026-04-18T14:51:13,C1_SMALL,support_bot,mistral,mistral,1559,248,1807,2104,OK,0.000468,0.000198,0.000666,False
2026-04-18T08:26:20,C1_SMALL,ops_analyzer,openai,gpt-3.5,1863,996,2859,1893,OK,0.000932,0.001494,0.002426,False
2026-04-18T02:47:33,C1_SMALL,data_extractor,openai,gpt-4,208,140,348,2446,OK,0.00208,0.0042,0.00628,False
2026-04-18T15:36:19,C1_SMALL,ops_analyzer,openai,gpt-3.5,766,680,1446,663,OK,0.000383,0.00102,0.001403,False
2026-04-18T09:24:51,C1_SMALL,ops_analyzer,openai,gpt-3.5,1608,1240,2848,655,OK,0.000804,0.00186,0.002664,False
2026-04-18T21:27:13,C1_SMALL,support_bot,mistral,mistral,888,1184,2072,503,OK,0.000266,0.000947,0.001214,False
2026-04-18T16:13:11,C1_SMALL,ops_analyzer,mistral,mistral,1831,1210,3041,2962,OK,0.000549,0.000968,0.001517,False
2026-04-18T19:07:57,C1_SMALL,ops_analyzer,openai,gpt-4,1705,1479,3184,1672,OK,0.01705,0.04437,0.06142,False
2026-04-18T11:00:22,C1_SMALL,Audit,mistral,mistral,514,381,895,1250,OK,0.000154,0.000305,0.000459,False
2026-04-18T19:32:55,C1_SMALL,data_extractor,mistral,mistral,244,186,430,1706,OK,7.3e-05,0.000149,0.000222,False
2026-04-18T15:58:48,C1_SMALL,ops_analyzer,openai,gpt-4,1045,1212,2257,2841,OK,0.01045,0.03636,0.04681,False
2026-04-18T16:17:57,C1_SMALL,Audit,openai,gpt-4,1700,37,1737,404,BLOCKED,0.017,0.00111,0.01811,False
2026-04-18T18:18:06,C1_SMALL,Audit,mistral,mistral,1363,1350,2713,2783,OK,0.000409,0.00108,0.001489,False
2026-04-18T07:41:11,C1_SMALL,data_extractor,openai,gpt-3.5,315,116,431,1215,OK,0.000158,0.000174,0.000331,False
2026-04-18T04:33:51,C1_SMALL,data_extractor,openai,gpt-3.5,813,1026,1839,2741,OK,0.000406,0.001539,0.001945,False
2026-04-18T08:13:36,C1_SMALL,support_bot,mistral,mistral,1304,1474,2778,2059,OK,0.000391,0.001179,0.00157,False
2026-04-18T11:48:32,C1_SMALL,Audit,openai,gpt-3.5,949,272,1221,2083,OK,0.000474,0.000408,0.000883,False
2026-04-18T10:47:25,C1_SMALL,support_bot,openai,gpt-4,630,1307,1937,929,OK,0.0063,0.03921,0.04551,False
2026-04-18T10:07:58,C1_SMALL,Audit,mistral,mistral,1171,1376,2547,944,OK,0.000351,0.001101,0.001452,False
2026-04-18T01:01:35,C1_SMALL,data_extractor,openai,gpt-3.5,1535,18,1553,485,ERROR,0.000767,2.7e-05,0.000794,False
2026-04-18T16:12:05,C1_SMALL,Audit,mistral,mistral,803,783,1586,2556,OK,0.000241,0.000626,0.000867,False
2026-04-18T08:36:21,C1_SMALL,data_extractor,mistral,mistral,1393,357,1750,754,OK,0.000418,0.000286,0.000703,False
2026-04-18T07:24:45,C1_SMALL,support_bot,mistral,mistral,1289,1168,2457,771,OK,0.000387,0.000934,0.001321,False
2026-04-18T17:02:34,C1_SMALL,ops_analyzer,mistral,mistral,581,518,1099,934,OK,0.000174,0.000414,0.000589,False
2026-04-18T09:41:07,C1_SMALL,Audit,openai,gpt-4,1360,1255,2615,255,OK,0.0136,0.03765,0.05125,False
2026-04-18T07:47:16,C1_SMALL,Audit,openai,gpt-4,822,1095,1917,1945,OK,0.00822,0.03285,0.04107,False
2026-04-18T15:11:40,C1_SMALL,ops_analyzer,openai,gpt-4,1354,141,1495,710,OK,0.01354,0.00423,0.01777,False
2026-04-18T12:58:24,C1_SMALL,Audit,openai,gpt-4,436,922,1358,282,OK,0.00436,0.02766,0.03202,False
